Timestamp,Velocidade linear,Velocidade angular
1710332707.5444174,0.0359904003739357,0.018181795932062705
1710332707.7468762,0.06746380662918092,0.002613914367536163
1710332707.955574,-0.06106893664598465,0.20423119837413936
1710332708.1613896,0.03288932740688324,0.6389020367672569
1710332708.3646917,0.07493711578845978,0.14288369905484893
1710332708.5662162,0.015053726300597193,0.05858631551402113
1710332708.774709,0.059354365110397336,-0.2041819570266409
1710332708.9796607,0.046073503464460375,0.27134954056423377
1710332709.1870944,0.06453345438838005,0.39620658543890075
1710332709.3910718,0.0007969622611999488,-0.7300809886417345
1710332709.599454,-0.06761007419228554,-0.4140112664661364
1710332709.8020997,0.0715337535738945,0.4680283135080228
1710332710.0037463,-0.12910575020313264,-0.02887213748434314
1710332710.2054017,-0.02928010779619217,-0.65073121276
1710332710.4111726,0.04017278426885605,-0.7647239419906582
1710332710.613184,0.030905616670846937,0.10214188524460081
1710332710.813457,-0.1075822105407715,-0.2072300594513149
1710332711.01916,-0.089466747879982,-0.3211442185757635
1710332711.2265205,0.06854816436767577,0.01237331538778691
1710332711.4324887,-0.02337772996723652,-0.15590521331782747
1710332711.642868,0.011494521886110307,0.01518322292127107
1710332711.8533158,0.011494521886110307,0.01518322292127107
1710332712.0637622,0.011494521886110307,0.01518322292127107
1710332712.274201,0.011494521886110307,0.01518322292127107
1710332712.4846277,0.011494521886110307,0.01518322292127107
