Timestamp,Velocidade linear,Velocidade angular
1710333366.780982,0.0830938841700554,-0.17050024519250379
1710333366.9840817,0.04187355959415436,-0.00016304557328911118
1710333367.185285,7.857093214988682e-05,0.1898719803419484
1710333367.3855994,0.07827347373962402,0.10058925244573597
1710333367.5859046,0.056929147124290466,-0.4103321636295973
1710333367.7883358,-0.017173224672675135,0.02883847422676175
1710333367.9885833,-0.019636886268854143,0.025372157926144806
1710333368.1902127,0.0698115463256836,0.04089815283803694
1710333368.3905306,0.07849022608995437,-0.20694809647392082
1710333368.5908334,0.05472255402803421,0.10140529049888627
1710333368.7910345,0.009533196061849594,-0.2588768422740002
1710333368.9913466,0.04568848858773709,-0.5644175805816389
1710333369.1936238,0.02489041981101036,-0.33222200041231903
1710333369.3939323,0.02985376086831093,0.09103184897512266
1710333369.594145,0.017110648021101953,-0.25009088508051647
1710333369.7944443,0.10562557393312455,0.42680583393000904
1710333369.9955044,0.010411926537752152,-0.2813470104466314
1710333370.1972036,0.08034481912851334,-0.212360287694691
1710333370.3975773,0.06603506192564965,-0.37012602726436594
1710333370.5978587,0.033281667709350586,0.09686678661634503
1710333370.798188,0.02215771982073784,0.40728043336890113
1710333370.9983332,0.012148524016141892,-0.3030925476305545
1710333371.1985734,0.0025553122758865347,-0.17771301335000883
1710333371.3988917,0.0310341491997242,-0.10052003549492876
1710333371.5992048,0.13760067915916444,0.22414783809496008
