Timestamp,Velocidade linear,Velocidade angular
1710333243.922635,0.07917043787240982,0.5209303005881931
1710333244.1229348,0.13122480797767638,-0.04069420183823347
1710333244.3250139,0.12114829516410829,-0.1866290640230855
1710333244.5267706,0.06435613453388214,-0.20653038221311248
1710333244.7310812,0.06252982333302498,0.36634978304193
1710333244.9344366,0.12239943087100982,-0.20873473819933447
1710333245.1393611,0.07950263857841493,0.32255325928432727
1710333245.3396926,0.086016847550869,-0.5949716071515118
1710333245.5400126,-0.0003678192794322969,0.17376455044037142
1710333245.74056,0.053879742085933685,0.6545035500821043
1710333245.94085,-0.020688330978155138,-0.005096857553215817
1710333246.1410484,0.07464935642480851,0.29281333982262514
1710333246.3413382,0.026564160346984868,0.6391804169190012
1710333246.5416415,0.11311061596870423,-0.34613775825064025
1710333246.7420254,0.061348299086093905,0.3552708129315409
1710333246.9439967,0.04116159725189209,-0.1707280156814261
1710333247.145518,0.10785585701465607,-0.0327930090356473
1710333247.3472226,0.11164366221427918,-0.266436559384693
1710333247.5475383,0.04994325783848763,-0.27526391261775107
1710333247.7501416,0.1300540144443512,-0.19579792895633513
1710333247.951795,0.031043723344802862,-0.4752062616413737
1710333248.1540308,0.08659700042009355,-0.5956526320913564
1710333248.3543327,0.04712733507156373,-0.22742963437357544
1710333248.5546844,0.055731559753417974,-0.6840915505345954
1710333248.7549796,0.08498269334435463,-0.5837137658208676
