Timestamp,Velocidade linear,Velocidade angular
1710333320.8033423,0.0759789834022522,0.1031043600435933
1710333321.007269,0.06876613032817841,0.2654094226845888
1710333321.2110145,0.048984500885009774,-0.26296953642122806
1710333321.41132,0.02699937531352043,0.44498961932053555
1710333321.6128345,0.09059474444389343,0.09114571621543482
1710333321.813176,0.09814430844783784,0.10022459641201276
1710333322.0142217,0.10313086938858032,0.09316758214745424
1710333322.2160518,0.09402969986200332,-0.2983647391234165
1710333322.4196048,0.09877698683738709,-0.2980259910600954
1710333322.6247025,0.07381294494867326,-0.29664195811448435
1710333322.8273864,0.06404771429300309,-0.27716370141751706
1710333323.0295804,0.05316166841983796,-0.32459856661833675
1710333323.2298577,0.11354482483863831,-0.02067963755103497
1710333323.4301808,0.08606579124927521,-0.15689654426662003
1710333323.6320446,0.03912436866760254,-0.1524750133400924
1710333323.8323226,0.041331959009170534,-0.0004427580320589264
1710333324.0358863,0.0505748898088932,0.27806287362864684
1710333324.236202,0.08728352415561677,0.020029075631287863
1710333324.4365504,0.03294031476974488,0.4912261373663931
1710333324.6414294,-5.1940351724623704e-05,-0.18934377461876423
1710333324.8453038,0.0772016966342926,0.29852960311575394
1710333325.0478094,0.052634294807910924,-0.2625655053136551
1710333325.247985,-0.00014321780204773482,0.9189463120030594
1710333325.4497707,0.07493707644939424,0.2946592512065268
1710333325.6500893,0.02186067643761635,0.03469913529585919
