Timestamp,Velocidade linear,Velocidade angular,Velocidade Roda Esquerda,Velocidade Roda Direita
1710515979.2838926,0.07579770112037659,0.6938004679210672,-0.0,4.593800067901611
1710515979.4842541,0.08638757300376892,0.7907329336729421,-0.0,5.235610485076904
1710515979.685484,0.08488703942298889,0.7769980725216374,-0.0,5.144669055938721
1710515979.886347,0.08434083223342896,0.7719984643792125,-0.0,5.111565589904785
1710515980.0867062,0.08651051545143128,0.7918582650016593,-0.0,5.243061542510986
1710515980.2870288,0.0849243643283844,0.7773397192529465,-0.0,5.146931171417236
1710515980.4873743,0.08499295592308045,0.7779675599366632,-0.0,5.151088237762451
1710515980.6876934,0.08410743355751038,0.7698620920595916,-0.0,5.0974202156066895
1710515980.8880093,0.08550787281990052,0.7826807580768926,-0.0,5.182295322418213
1710515981.0883248,0.08357256388664246,0.7649662598319675,-0.0,5.065003871917725
1710515981.2886348,0.08393946361541749,0.7683246097521051,-0.0,5.087240219116211
1710515981.4889712,0.08323381519317627,0.7618655852922313,-0.0,5.044473648071289
1710515981.6893334,0.08543366360664369,0.7820014975436493,-0.0,5.177797794342041
1710515981.8906176,0.08652425265312196,0.791984005978233,-0.0,5.243894100189209
1710515982.0909379,0.08503891181945801,0.7783882088737575,-0.0,5.153873443603516
1710515982.2921305,0.08574478054046632,0.7848492497983187,-0.0,5.196653366088867
1710515982.4924424,0.08600773072242737,0.7872561164524244,-0.0,5.212589740753174
1710515982.692833,0.08080063104629517,0.7395938768539604,-0.0,4.897007942199707
1710515982.8931859,0.08633624339103699,0.7902630974007963,-0.0,5.232499599456787
1710515983.093503,0.08571684193611145,0.7845935188660087,-0.0,5.194960117340088
1710515983.294608,0.08465530872344972,0.7748769677203635,-0.0,5.130624771118164
1710515983.4955204,0.08596508717536927,0.7868657865022359,-0.0,5.210005283355713
1710515983.6963456,0.08628595232963562,0.7898027673193192,-0.0,5.229451656341553
1710515983.8967218,0.08483888840675355,0.7765573309542659,-0.0,5.141750812530518
1710515984.0970533,0.0832279143333435,0.7618115728452495,-0.0,5.044116020202637
1710515984.2973983,0.08555294752120972,0.7830933411552377,-0.0,5.185027122497559
1710515984.4977863,0.08511291646957397,0.7790655969755055,-0.0,5.158358573913574
1710515984.698113,0.08654437851905823,0.792168224430739,-0.0,5.245113849639893
1710515984.8984458,0.08508965921401979,0.7788527159178013,-0.0,5.156949043273926
1710515985.099237,0.08477101278305055,0.7759360437807831,-0.0,5.137637138366699
1710515985.2995908,0.08486578845977784,0.776803555695907,-0.0,5.143381118774414
1710515985.499912,0.08563072872161866,0.783805297223054,-0.0,5.189741134643555
1710515985.7002249,0.08466282248497009,0.7749457435695203,-0.0,5.131080150604248
1710515985.9005408,0.0837372214794159,0.7664734231525483,-0.0,5.0749831199646
1710515986.1017423,0.08533856534957886,0.7811310329480903,-0.0,5.17203426361084
