Timestamp,Velocidade linear,Velocidade angular,Velocidade Roda Esquerda,Velocidade Roda Direita
1710515902.9870152,0.11720223677158356,-0.3482707817985483,4.704570293426514,2.3985955715179443
1710515903.187334,0.05336622861027718,0.6799052168084501,-0.6337398886680603,3.8680567741394043
1710515903.3887982,0.011053104132413864,-0.30159867137193136,1.3334169387817383,-0.6635318398475647
1710515903.59014,0.10362800109386444,-0.1896387455938064,3.768061637878418,2.512423276901245
1710515903.7923295,0.05703801995515824,0.1576859361792593,1.2063888311386108,2.2504608631134033
1710515903.9945447,0.10497122955322266,-0.25898262565141417,4.038335800170898,2.323556900024414
1710515904.1949396,0.09940724194049835,-0.30864854699141375,4.034154415130615,1.9905269145965576
1710515904.3952806,0.05462413063645363,-0.6993492296140309,3.9705464839935303,-0.6599931120872498
1710515904.5956306,0.1133639988899231,-0.10635238053869606,3.7873635292053223,3.083181858062744
1710515904.797207,0.10252244353294374,-0.2502565907668195,3.93524169921875,2.2782397270202637
1710515904.999714,0.09654341304302216,-0.29646643566594244,3.907041549682617,1.9440743923187256
1710515905.2004685,0.0996600741147995,-0.24950203688248346,3.8460052013397217,2.1939992904663086
1710515905.4017148,0.09949272572994233,-0.25341599484057403,3.853891611099243,2.1759705543518066
1710515905.6036828,0.09960797739028932,-0.25677668530008074,3.8685100078582764,2.168337106704712
1710515905.804075,0.11001095724105836,-0.19715342532579083,3.9863626956939697,2.6809680461883545
1710515906.0043614,0.0530760253071785,-0.6478175653200128,3.75303316116333,-0.5363043546676636
1710515906.2060602,0.0547590213418007,-0.7011020685497085,3.9804370403289795,-0.6617084741592407
1710515906.4062846,0.09327107745409012,-0.34141381163346146,3.9566829204559326,1.696109652519226
1710515906.606609,0.1056196986436844,-0.2217580753823986,3.934750556945801,2.4664433002471924
1710515906.806976,0.10934892010688782,-0.20031329750741922,3.976762056350708,2.6504452228546143
1710515907.0090988,0.10167582750320435,-0.3051435352735716,4.0912957191467285,2.070875644683838
1710515907.2093997,0.11222087252140045,-0.20458831066943417,4.077943801879883,2.7233211994171143
1710515907.4116857,0.052761765182018285,-0.6764175520881636,3.838193416595459,-0.6405106782913208
1710515907.6143243,0.08652347767353058,-0.44365546686971213,4.090692043304443,1.1531550884246826
1710515907.814654,0.08287013930082321,0.20146939792676705,1.8442305326461792,3.1782021522521973
1710515908.0149734,0.043516233086586004,-0.21059809560361117,2.015881061553955,0.6214663982391357
1710515908.2185512,0.10258853316307068,-0.28989466922506874,4.068470478057861,2.1490163803100586
1710515908.419393,-0.0004544507861137387,0.1871740496131321,-0.6334307789802551,0.605888307094574
1710515908.619699,0.09888918972015381,-0.24084762250258673,3.7939937114715576,2.1992905139923096
1710515908.820711,0.08274871927499772,-0.38016010858374283,3.7660973072052,1.2489765882492065
1710515909.0237846,0.0992000037431717,-0.24897804413016383,3.830328941345215,2.1817924976348877
1710515909.2269156,0.06929889929294586,-0.2728581712229574,3.0032925605773926,1.1966407299041748
1710515909.4282942,0.12218627607822419,-0.14535408434660546,4.18382453918457,3.2214043140411377
1710515909.6296155,0.10194378161430359,-0.31142791948820414,4.12022066116333,2.05819034576416
1710515909.8319428,0.08773285102844239,0.25965497259144377,1.7989559173583984,3.518186569213867
