Timestamp,Velocidade linear,Velocidade angular
1710333103.478953,0.03738299542665481,0.7444809770693223
1710333103.682194,0.07727174770832063,0.8620616631322378
1710333103.882545,0.03798468348383904,0.5386137146698802
1710333104.0829742,0.11264669430255891,-0.11720747805842013
1710333104.2855818,0.10253944981098176,-0.008825165728955309
1710333104.4858842,0.11980577087402344,-0.11700665978054159
1710333104.6861773,0.08700328838825226,0.18721898796902092
1710333104.888188,0.12694352960586547,0.0003867291203898393
1710333105.0885177,0.08910965931415558,0.0909162353323581
1710333105.2896774,0.119671093583107,-0.22702709761036882
1710333105.4902887,0.07643389445543289,0.30165697780844825
1710333105.690581,0.09725709155201911,0.7132203821732196
1710333105.8928607,0.07350157231092454,0.8420394470817164
1710333106.0931494,0.06605708491802216,0.9532289843264652
1710333106.294596,0.09693977576494217,0.6950860901882774
1710333106.4974058,0.07106541216373444,0.8410973439773105
1710333106.6977098,0.05328100937604904,1.0772162667673841
1710333106.8993237,0.06519847440719606,0.9852208807484782
1710333107.0996137,0.08757350027561188,0.600766584584042
1710333107.2999215,0.0925866347551346,0.031926649386058936
1710333107.5012543,0.09261087942123414,0.07067715930720492
1710333107.7013884,0.12153747260570527,-0.0991202219127244
1710333107.9037244,0.09142701745033265,0.09401586563145264
1710333108.104031,0.11262008142471314,-0.10341799231906773
1710333108.3042169,0.079866690158844,0.17603823140229463
