Timestamp,Velocidade linear,Velocidade angular
1710333197.4311574,0.04773490530252457,-0.06017438497914332
1710333197.6375012,0.026193254917860034,0.36882472338338196
1710333197.8434167,0.01971806734800339,0.550977244802689
1710333198.0445242,0.05703440862894059,0.3795341403315215
1710333198.2448168,0.03064632207155228,0.6261627510428702
1710333198.4482758,0.06696246859431268,0.4217940099724916
1710333198.6485493,0.006435440361499786,-0.2543436226091887
1710333198.8488286,0.020809132397174836,0.7538077743975468
1710333199.0562327,0.04345046111941338,0.5699299873967465
1710333199.2602928,0.051679507166147234,0.28361729762646914
1710333199.462254,-0.06198544442653657,-0.8293162210582323
1710333199.6679893,-0.03132641288638115,0.4683120498940928
1710333199.8727787,-0.07077346859872341,-0.7314255789979371
1710333200.0785146,-0.0229449653327465,-0.3895382447428234
1710333200.2788243,0.08359522810578347,0.5757941727780096
1710333200.4794195,0.14342279791831972,-0.00694232783546711
1710333200.6798637,0.008959672808647158,0.4934950202226093
1710333200.8855412,0.09486790913343429,0.27762435557367604
1710333201.0857937,0.07315911000967026,0.46162762249088946
1710333201.2860787,0.05660965687036515,-0.021318406753190883
1710333201.4948459,0.061719421863555904,0.01979797437480163
1710333201.6951396,0.0639320240020752,0.4113511624543563
1710333201.9001622,-0.020983370527625084,-0.33823419340142397
1710333202.1004527,0.06185048487782478,0.37979592965996783
1710333202.3068798,0.0959155969619751,0.15984638004608515
