Timestamp,Velocidade linear,Velocidade angular
1710332756.1170843,0.042211680829525,0.7927059903570389
1710332756.3180087,0.07347457391023636,0.26879609313109376
1710332756.5183172,0.06064220367372036,0.43417333424500526
1710332756.723143,0.05571457806229591,0.4268377822923987
1710332756.9254272,0.020211797207593918,0.00021027945817472804
1710332757.1267111,-0.020949316173791886,0.007178875347023966
1710332757.327018,-0.0006872790455818168,0.18521501816110153
1710332757.5273492,0.09917391407489777,-0.30176433654889906
1710332757.7296765,0.07398418593406678,0.3224792262236641
1710332757.9317594,0.03942465260624886,0.5413882080422932
1710332758.132086,0.06262112045288086,0.4175418530776245
1710332758.3349895,0.1105427978038788,0.07565530650402907
1710332758.5353143,0.06484685790538788,-0.4279652831210698
1710332758.7356179,0.06551041549444199,0.20020255398695747
1710332758.935765,0.0944326577782631,0.260664483229683
1710332759.1370618,0.052164647340774535,-0.30336753400021343
1710332759.3380477,0.010282553136348726,-0.28252713740281166
1710332759.5386004,-7.553100585937396e-05,-0.19652288401972512
1710332759.738931,0.03213259720802307,0.6387911672177522
1710332759.9392583,0.0728573292195797,0.8606614534587554
1710332760.1416416,0.04255474698543549,0.19491900241074905
1710332760.3417532,0.03350064370036125,0.5114908963100862
1710332760.5420434,0.08362495958805084,0.2043017566340466
1710332760.7422974,1.0475993156434937e-05,0.9511826327518141
1710332760.9465213,0.05357858777046204,0.31023914153843235
