Timestamp,Velocidade linear,Velocidade angular
1710332663.9000492,0.0875525089502334,-0.4182096989804057
1710332664.100379,0.0224861901998519,0.3849226921046625
1710332664.300742,0.0801643413305282,-0.3681167552345677
1710332664.5042808,0.0709216809868812,-0.4635220550563297
1710332664.7046728,0.0730907141268253,-0.478319998191205
1710332664.905031,0.0745414159297943,-0.4895722762398097
1710332665.10533,0.0969279150366783,-0.2980618733290405
1710332665.3077362,0.0748156987130642,-0.514117521606812
1710332665.508076,0.0549442847371101,-0.7006012651412928
1710332665.7084258,0.0956333568692207,-0.2888844024125717
1710332665.9107444,0.067199922144413,-0.422147440419317
1710332666.113756,0.0860590760707855,-0.2608840078183661
1710332666.3141856,0.0874931128621101,-0.3648328164622222
1710332666.5144322,0.0973143249750137,-0.2960358484386035
1710332666.714855,0.0720264448821544,-0.548991018083603
1710332666.915714,0.085555819272995,-0.3904279647757314
1710332667.116246,0.0866210287213325,-0.3992639509982321
1710332667.3168137,0.0731003585904836,-0.5469820026129281
1710332667.5172086,0.0795499821603298,-0.4395987090038762
1710332667.7201114,0.0896443971991539,-0.2732021044811886
1710332667.920462,0.0868578361272812,-0.3907128984377095
1710332668.1207654,0.0776794853210449,-0.5078699648789464
1710332668.3246968,0.0782023929655552,-0.5138806410184987
1710332668.5263777,0.076118421703577,-0.5223361815686084
1710332668.7266784,0.0391794945001602,-0.9000842653095587
