Timestamp,Velocidade linear,Velocidade angular
1710333260.6153965,0.0262457548677921,-0.3581946237136352
1710333260.8156178,0.0653642905354499,-0.3042109743681325
1710333261.0170891,0.0693024004697799,-0.4792488052315789
1710333261.2176354,0.0163785052299499,-1.0545333975785385
1710333261.4180615,0.0871815435290336,-0.3887373211727534
1710333261.6222107,0.0996257783174514,-0.3703297532123069
1710333261.8253407,0.0215774115622043,0.3998640022779766
1710333262.0329251,0.0553973016142845,-0.3053856730733911
1710333262.2376132,0.0755469352304935,-0.5377539265346745
1710333262.4410756,0.0809878948330879,-0.3725246210120089
1710333262.6428063,0.0577106211036443,-0.6792413093132613
1710333262.8450732,0.1315106692314148,0.0224419556711575
1710333263.0480623,0.0706302453875541,-0.5113877775467233
1710333263.2481892,0.0815523238778114,-0.2840824798261001
1710333263.448476,0.0340088582038879,-0.4778706596426887
1710333263.649742,0.0283762789964675,-0.4215647361371283
1710333263.8575544,0.0672266156673431,-0.0147957376266234
1710333264.061309,0.0504221450686454,-0.0913997727618883
1710333264.2644212,0.0548440910875797,-0.3025069626845266
1710333264.4708488,0.0352180879712104,-0.5150201146062506
1710333264.676011,0.0347184424996376,-0.6493636896190164
1710333264.8804927,0.0740840958505869,-0.5277640048917426
1710333265.082377,0.067047080039978,-0.7239106787151276
1710333265.2859192,0.0973272419571876,-0.3505059068754008
1710333265.4884472,0.0766062182486057,-0.5863038426951358
