Timestamp,Velocidade linear,Velocidade angular,Velocidade Roda Esquerda,Velocidade Roda Direita
1710515475.7456212,0.0926647346019745,0.3100384312854479,1.781607151031494,3.834437370300293
1710515475.9459398,0.1097151864767074,-0.234780188283331,4.1019673347473145,2.547437906265259
1710515476.1481073,0.0619838275909423,0.1760392396346382,1.2955012321472168,2.461094379425049
1710515476.3488443,0.151195339679718,0.0032287920639771,4.570987701416016,4.5923662185668945
1710515476.5491388,0.1114290597438812,-0.4140553136166501,4.747412204742432,2.005864143371582
1710515476.7506092,0.1089430510997772,-0.1007919071468118,3.6349868774414062,2.9676222801208496
1710515476.9511604,0.0720543264448642,-0.4792269031843277,3.769995927810669,0.5969329476356506
1710515477.3537183,0.1486217937469482,0.021772345361775,4.431611061096191,4.575770378112793
1710515477.5546238,0.097086962878704,-0.4961968848579808,4.584741592407227,1.2993167638778689
1710515477.7549217,0.1297674922943115,0.0959214967775673,3.6147899627685542,4.249906539916992
1710515477.9552157,0.1165359785556793,-0.1746895766094565,4.109721660614014,2.9530649185180664
1710515478.1559756,0.1321131391525268,-0.0939881392420021,4.314586162567139,3.6922707557678223
1710515478.356263,0.1352818812131881,-0.08556914711435,4.382736682891846,3.816165208816528
1710515478.556383,0.1478642256259918,-0.0078585229694706,4.506750583648682,4.454717636108398
1710515478.7576716,0.1029753699302673,-0.1951550368040596,3.766547203063965,2.474384307861328
1710515478.9589767,0.0809852920621633,-0.619696727470075,4.505671501159668,0.4025280177593231
1710515479.159269,0.1241968170404434,-0.1728530453871807,4.335788249969482,3.191291570663452
1710515479.359518,0.0678956354856491,-0.4151080162083257,3.4317026138305664,0.6831843852996826
1710515479.5613554,0.1284250309467315,-0.0730645094638012,4.1335554122924805,3.649779796600342
1710515479.761707,0.1392320072650909,0.0115525422434511,4.180905818939209,4.257397651672363
1710515479.9638042,0.0816401699781417,-0.3811884155535315,3.7359092235565186,1.211979866027832
1710515480.3653631,0.139302738904953,0.0059172436083479,4.201705455780029,4.240884780883789
1710515480.5662694,0.1298403757810592,-0.0804114625437582,4.200767517089844,3.6683461666107178
1710515480.7666025,0.1287420094013214,-0.0850075977072291,4.182699680328369,3.6198463439941406
1710515480.9689505,0.0828929657936096,-0.5658047237439887,4.385064601898193,0.6387515068054199
1710515481.16987,0.1198028361797332,-0.1741024973190621,4.20677375793457,3.054004192352295
1710515481.3713424,0.1277837963104248,-0.1914866554382465,4.506173133850098,3.2382993698120117
1710515481.5716364,0.1304263744354248,-0.1801153789668662,4.548605442047119,3.3560233116149902
1710515481.7718682,0.1546328737735748,-0.0015779556344249,4.691068649291992,4.6806206703186035
1710515481.972182,0.1622525990009308,0.0002842495043162,4.915804386138916,4.917686462402344
1710515482.172536,0.1084174949526786,-0.4016480243997117,4.615077018737793,1.955680251121521
1710515482.3734243,0.1089083697795867,-0.4038501298673093,4.637242317199707,1.9632649421691897
