Timestamp,Velocidade linear,Velocidade angular
1710333389.931142,0.1220931093692779,0.1178713630484225
1710333390.1316142,0.1646483166217804,0.0049725299023382
1710333390.3327944,0.1747741763591766,-0.0332783648842259
1710333390.5337844,0.0740499156117439,0.8699248131679999
1710333390.7346826,0.0955791092813015,0.6802721953773935
1710333390.9385614,0.1330958880186081,-0.2758339689852717
1710333391.1388535,0.1693982019424438,0.0016010729617331
1710333391.339676,0.1373994952440262,-0.3208552159761128
1710333391.5399723,0.0653206733465194,-0.914223787713651
1710333391.741389,0.0421995702981948,1.159148989880385
1710333391.9425,0.1707678859233856,0.0002449284429135
1710333392.1427982,0.1738281741142273,-0.0179757744551251
1710333392.3430676,0.1675596907138824,0.0029897689819335
1710333392.545148,0.0392870199680328,-1.232024707837836
1710333392.7464497,0.1750076694488525,-0.0006431082020634
1710333392.94861,0.1696067304611206,0.0039563037165242
1710333393.1489017,0.1693995158672332,0.0064170387844199
1710333393.550108,0.1365561797618866,-0.2896208621271687
1710333393.750424,0.103152075111866,-0.5691534054361165
1710333393.9513562,0.1618584215641021,-2.3549426883984204e-05
1710333394.151651,0.1696203968524933,0.0014671941098142
1710333394.353535,0.1644942255020141,0.1124825772213444
1710333394.5538385,0.1742861280441284,0.0041366332728475
1710333394.754141,0.0199745954275131,1.317037814814657
