Timestamp,Velocidade linear,Velocidade angular,Velocidade Roda Esquerda,Velocidade Roda Direita,Direction
1710515979.484254,0.0863875730037689,0.7907329336729421,-0.0,5.235610485076904,2
1710515979.685484,0.0848870394229888,0.7769980725216374,-0.0,5.144669055938721,2
1710515979.886347,0.0843408322334289,0.7719984643792125,-0.0,5.111565589904785,2
1710515980.0867062,0.0865105154514312,0.7918582650016593,-0.0,5.243061542510986,2
1710515980.2870288,0.0849243643283844,0.7773397192529465,-0.0,5.146931171417236,2
1710515980.4873743,0.0849929559230804,0.7779675599366632,-0.0,5.151088237762451,2
1710515980.6876934,0.0841074335575103,0.7698620920595916,-0.0,5.0974202156066895,2
1710515980.8880093,0.0855078728199005,0.7826807580768926,-0.0,5.182295322418213,2
1710515981.0883248,0.0835725638866424,0.7649662598319675,-0.0,5.065003871917725,2
1710515981.2886348,0.0839394636154174,0.7683246097521051,-0.0,5.087240219116211,2
1710515981.4889712,0.0832338151931762,0.7618655852922313,-0.0,5.044473648071289,2
1710515981.6893334,0.0854336636066436,0.7820014975436493,-0.0,5.177797794342041,2
1710515981.8906176,0.0865242526531219,0.791984005978233,-0.0,5.243894100189209,2
1710515982.090938,0.085038911819458,0.7783882088737575,-0.0,5.153873443603516,2
1710515982.2921305,0.0857447805404663,0.7848492497983187,-0.0,5.196653366088867,2
1710515982.4924424,0.0860077307224273,0.7872561164524244,-0.0,5.212589740753174,2
1710515982.692833,0.0808006310462951,0.7395938768539604,-0.0,4.897007942199707,2
1710515982.893186,0.0863362433910369,0.7902630974007963,-0.0,5.232499599456787,2
1710515983.093503,0.0857168419361114,0.7845935188660087,-0.0,5.194960117340088,2
1710515983.294608,0.0846553087234497,0.7748769677203635,-0.0,5.130624771118164,2
1710515983.4955204,0.0859650871753692,0.7868657865022359,-0.0,5.210005283355713,2
1710515983.6963456,0.0862859523296356,0.7898027673193192,-0.0,5.229451656341553,2
1710515983.8967218,0.0848388884067535,0.7765573309542659,-0.0,5.141750812530518,2
1710515984.0970533,0.0832279143333435,0.7618115728452495,-0.0,5.044116020202637,2
1710515984.2973983,0.0855529475212097,0.7830933411552377,-0.0,5.185027122497559,2
1710515984.4977863,0.0851129164695739,0.7790655969755055,-0.0,5.158358573913574,2
1710515984.698113,0.0865443785190582,0.792168224430739,-0.0,5.245113849639893,2
1710515984.8984458,0.0850896592140197,0.7788527159178013,-0.0,5.156949043273926,2
1710515985.099237,0.0847710127830505,0.7759360437807831,-0.0,5.137637138366699,2
1710515985.2995908,0.0848657884597778,0.776803555695907,-0.0,5.143381118774414,2
1710515985.499912,0.0856307287216186,0.783805297223054,-0.0,5.189741134643555,2
1710515985.7002249,0.08466282248497,0.7749457435695203,-0.0,5.131080150604248,2
1710515985.9005408,0.0837372214794159,0.7664734231525483,-0.0,5.0749831199646,2
1710515986.1017425,0.0853385653495788,0.7811310329480903,-0.0,5.17203426361084,2
