Timestamp,Velocidade linear,Velocidade angular,Velocidade Roda Esquerda,Velocidade Roda Direita,Direction
1710515821.972796,0.0534104044139385,0.6210021407980668,-0.4373963475227356,3.6743905544281006,3
1710515822.373368,0.145420939207077,-0.047912281219692,4.565313816070557,4.248076438903809,3
1710515822.5754848,0.0543307389020919,0.6973972287821825,-0.662421464920044,3.955193519592285,3
1710515822.7771654,0.1203197318315506,0.0961996608795235,3.327573299407959,3.964531660079956,3
1710515822.9774892,0.0535070339441299,0.6896811546395518,-0.6618373394012451,3.904687881469727,3
1710515823.1810808,0.0755419549047946,0.4939552332771179,0.6538589596748352,3.924441337585449,3
1710515823.3813832,0.0552962080836296,0.7123257470076363,-0.6825872659683228,4.033872604370117,3
1710515823.5817032,0.010975518643856,0.3081109971149017,-0.6874426603317261,1.352625608444214,3
1710515823.782013,0.084819476544857,0.4257283576293176,1.1608682870864868,3.979706048965454,3
1710515823.982323,0.0795044039189815,0.5252150629968884,0.6704441905021667,4.148004531860352,3
1710515824.1831665,0.0554243403375148,0.7029868058809153,-0.6477869153022766,4.006837844848633,3
1710515824.385316,0.1214065600633621,0.1342852775783233,3.2344210147857666,4.123552322387695,3
1710515824.5904205,0.020430074930191,0.3868600105530064,-0.6616479158401489,1.8998342752456665,3
1710515824.7915115,0.0768244831860065,0.5036252256934648,0.6607099175453186,3.995319366455078,3
1710515824.9934535,0.0532427649199962,0.6927511951197748,-0.6800091862678528,3.906843423843384,3
1710515825.194811,1.5183895826340402e-05,0.1895894412317865,-0.6271958351135254,0.6281160712242126,3
1710515825.5984235,0.0254909021258354,0.4240111939148717,-0.6312824487686157,2.176185607910156,3
1710515825.800172,0.0537291078865528,0.6952945152191057,-0.67369145154953,3.930001020431519,3
1710515826.0004966,0.1001052507162094,0.3115732129705852,2.0019962787628174,4.064988613128662,3
1710515826.2006648,0.0904962138533592,0.4145348901334016,1.3699477910995483,4.114671230316162,3
1710515826.4009895,0.0558733849525451,0.7181496391034509,-0.6843776702880859,4.070643424987793,3
1710515826.603928,0.0777796229124069,0.5365040875135897,0.5808045864105225,4.133111953735352,3
1710515827.0047684,0.0536686181724071,0.3019526329411522,0.626675546169281,2.6259679794311523,3
1710515827.2050767,0.0746755759119987,0.4865964964816445,0.65196692943573,3.8738255500793457,3
1710515827.6066108,0.0545168471038341,0.6991925034970387,-0.6627252697944641,3.966776609420776,3
1710515827.8069532,0.0861707734465599,0.4217927226758384,1.2148460149765017,4.007625102996826,3
1710515828.0071146,0.0198680013120174,0.3699703994004623,-0.6227656006813049,1.8268868923187256,3
1710515828.2074263,0.0759613791704177,0.5032808873418813,0.635695219039917,3.968024730682373,3
1710515828.609182,0.0768141852021217,0.4999767839226624,0.6724764108657837,3.98292875289917,3
1710515828.8095186,0.0795712006688117,0.5223081941189973,0.6820918321609497,4.140405178070068,3
