Timestamp,Velocidade linear,Velocidade angular,Velocidade Roda Esquerda,Velocidade Roda Direita,Direction
1711136792.3089352,0.0100677716732025,1.1207005895793576,-3.40511417388916,4.015282154083252,1
1711136792.5099702,0.1393153431415558,-0.167513842986432,4.776249408721924,3.667104721069336,1
1711136792.7123976,0.152030559182167,-0.2056995267453401,5.2879767417907715,3.9259965419769287,1
1711136792.9127858,0.0831074286103248,0.1839702653121075,1.9093538522720337,3.12746000289917,1
1711136793.113165,0.1046934131383895,-0.3452059715236079,4.31536865234375,2.029686689376831,1
1711136793.314653,0.0267560169696807,-0.5713425839247366,2.7022786140441895,-1.0807018280029297,1
1711136793.5150588,0.0627054024338722,-0.9884830705088392,5.172641754150391,-1.3723143339157104,1
1711136793.7154417,0.024848359465599,1.0090043975777705,-2.587435483932495,4.0933966636657715,1
1711136793.9177094,-0.0001281863451003,1.1637144819822685,-3.856484651565552,3.8487157821655273,1
1711136794.1180763,0.0013125007152557,1.1303297125774885,-3.702303647994995,3.7818491458892822,1
1711136794.3185303,0.1229957284927368,0.0016457232512379,3.7216949462890625,3.73259162902832,1
1711136794.518953,0.0487936415076255,-1.007626558059413,4.814449787139893,-1.8572593927383425,1
1711136794.721943,0.0009885474443435,1.1251063848796643,-3.6948280334472656,3.754739999771118,1
1711136794.924095,0.0749297947883605,0.3139439633018093,1.231255054473877,3.3099446296691895,1
1711136795.1245136,0.0661894382536411,0.4037890147835494,0.6689541935920715,3.342526912689209,1
1711136795.3260682,0.1679097454547882,-0.0741816309005771,5.3337602615356445,4.842587947845459,1
1711136795.526482,0.0226639496684074,0.8086147444744678,-1.9902185201644895,3.3637912273406982,1
1711136795.7268598,0.0676726429760456,0.4152261504319494,0.6760359406471252,3.4253363609313965,1
1711136795.927587,0.0694590879678726,-0.4303658123147297,3.529592514038086,0.6800491809844971,1
1711136796.1291728,0.0748634474873542,0.3087058902059594,1.246585726737976,3.290592908859253,1
1711136796.3307445,-2.801531553268434e-05,-0.1968709582322249,0.6509132385253906,-0.6526111364364624,1
1711136796.5311484,0.1244777215719223,0.0098403116658296,3.7394747734069824,3.8046295642852783,1
1711136796.7320526,0.0941526010036468,0.0470740800591301,2.697265386581421,3.0089528560638428,1
1711136796.9325244,0.0837812615633011,0.2087405715436084,1.8477683067321775,3.229883909225464,1
1711136797.132948,0.0001671910285949,1.139251704619733,-3.766547203063965,3.776679992675781,1
