Timestamp,Velocidade linear,Velocidade angular,Velocidade Roda Esquerda,Velocidade Roda Direita,Direction
1711136888.4799318,0.08262619972229,-0.7563038876182155,5.007648468017578,0.0,3
1711136888.6802993,0.0835464742183685,-0.764727452799712,5.063422679901123,0.0,3
1711136888.88067,0.0890929205417633,-0.8154958401992065,5.399570941925049,0.0,3
1711136889.0810325,0.0807903635501861,-0.7394998951962121,4.896385669708252,0.0,3
1711136889.2814336,0.0901142964363098,-0.8248448186389915,5.461472511291504,0.0,3
1711136889.4817855,0.0689155046939849,-0.6308055349563843,4.176697254180908,0.0,3
1711136889.6821878,0.0898669481277466,-0.8225807608947057,5.446481704711914,0.0,3
1711136889.88256,0.0690223968029022,-0.6317839524293111,4.183175563812256,0.0,3
1711136890.0833726,0.069173679113388,-0.6331686875367328,4.1923441886901855,0.0,3
1711136890.283788,0.069332459449768,-0.6346220544601197,4.201967239379883,0.0,3
1711136890.484185,0.0903887021541595,-0.827356541456838,5.478103160858154,0.0,3
1711136890.6846046,0.0686864490509033,-0.628708915797742,4.162815093994141,0.0,3
1711136890.8850396,0.0735295600891113,-0.6730394516165797,4.456336975097656,0.0,3
1711136891.0854368,0.0863201222419738,-0.7901155353956419,5.231522560119629,0.0,3
1711136891.2858293,0.0888061544895172,-0.812870979309082,5.382191181182861,0.0,3
1711136891.486602,0.0764321458339691,-0.6996077421873604,4.632251262664795,0.0,3
1711136891.6869822,0.0795676188468933,-0.7283077239990234,4.822279930114746,0.0,3
1711136891.887344,0.0868725607395172,-0.7951721806820797,5.265003681182861,0.0,3
1711136892.087766,0.0901451776027679,-0.8251274837781963,5.463344097137451,0.0,3
1711136892.288171,0.0838854746818542,-0.7678304318705195,5.083968162536621,0.0,3
1711136892.488578,0.0904036982059478,-0.8274938050887677,5.4790120124816895,0.0,3
1711136892.6889822,0.0712404434680938,-0.6520864390672207,4.317602634429932,0.0,3
1711136892.8897116,0.0865129702091217,-0.7918807341796038,5.243210315704346,0.0,3
1711136893.090129,0.0896673102378845,-0.8207534117884168,5.434382438659668,0.0,3
1711136893.290545,0.0860703191757202,-0.7878290084734116,5.21638298034668,0.0,3
