Timestamp,Velocidade linear,Velocidade angular,Direction
1710332707.5444174,0.0359904003739357,0.0181817959320627,1
1710332707.7468762,0.0674638066291809,0.0026139143675361,1
1710332707.955574,-0.0610689366459846,0.2042311983741393,1
1710332708.1613896,0.0328893274068832,0.6389020367672569,1
1710332708.3646915,0.0749371157884597,0.1428836990548489,1
1710332708.5662162,0.0150537263005971,0.0585863155140211,1
1710332708.774709,0.0593543651103973,-0.2041819570266409,1
1710332708.9796607,0.0460735034644603,0.2713495405642337,1
1710332709.1870944,0.06453345438838,0.3962065854389007,1
1710332709.3910718,0.0007969622611999,-0.7300809886417345,1
1710332709.599454,-0.0676100741922855,-0.4140112664661364,1
1710332709.8020997,0.0715337535738945,0.4680283135080228,1
1710332710.0037465,-0.1291057502031326,-0.0288721374843431,1
1710332710.2054017,-0.0292801077961921,-0.65073121276,1
1710332710.4111726,0.040172784268856,-0.7647239419906582,1
1710332710.613184,0.0309056166708469,0.1021418852446008,1
1710332710.813457,-0.1075822105407715,-0.2072300594513149,1
1710332711.01916,-0.089466747879982,-0.3211442185757635,1
1710332711.2265203,0.0685481643676757,0.0123733153877869,1
1710332711.432489,-0.0233777299672365,-0.1559052133178274,1
1710332711.642868,0.0114945218861103,0.015183222921271,1
1710332711.8533158,0.0114945218861103,0.015183222921271,1
1710332712.0637622,0.0114945218861103,0.015183222921271,1
1710332712.274201,0.0114945218861103,0.015183222921271,1
1710332712.4846275,0.0114945218861103,0.015183222921271,1
