Timestamp,Velocidade linear,Velocidade angular,Direction
1710332756.1170845,0.042211680829525,0.7927059903570389,3
1710332756.318009,0.0734745739102363,0.2687960931310937,3
1710332756.5183172,0.0606422036737203,0.4341733342450052,3
1710332756.723143,0.0557145780622959,0.4268377822923987,3
1710332756.9254272,0.0202117972075939,0.0002102794581747,3
1710332757.1267111,-0.0209493161737918,0.0071788753470239,3
1710332757.327018,-0.0006872790455818,0.1852150181611015,3
1710332757.5273492,0.0991739140748977,-0.301764336548899,3
1710332757.7296765,0.0739841859340667,0.3224792262236641,3
1710332757.9317594,0.0394246526062488,0.5413882080422932,3
1710332758.132086,0.0626211204528808,0.4175418530776245,3
1710332758.3349895,0.1105427978038788,0.075655306504029,3
1710332758.5353143,0.0648468579053878,-0.4279652831210698,3
1710332758.735618,0.0655104154944419,0.2002025539869574,3
1710332758.935765,0.0944326577782631,0.260664483229683,3
1710332759.1370618,0.0521646473407745,-0.3033675340002134,3
1710332759.3380475,0.0102825531363487,-0.2825271374028116,3
1710332759.5386004,-7.553100585937396e-05,-0.1965228840197251,3
1710332759.738931,0.032132597208023,0.6387911672177522,3
1710332759.9392583,0.0728573292195797,0.8606614534587554,3
1710332760.1416416,0.0425547469854354,0.194919002410749,3
1710332760.3417532,0.0335006437003612,0.5114908963100862,3
1710332760.5420434,0.0836249595880508,0.2043017566340466,3
1710332760.7422974,1.0475993156434936e-05,0.951182632751814,3
1710332760.9465213,0.053578587770462,0.3102391415384323,3
