Timestamp,Velocidade linear,Velocidade angular,Velocidade Roda Esquerda,Velocidade Roda Direita,Direction
1711136984.977184,0.0944592942595481,-0.482620388201227,4.460168838500977,1.2646368741989136,2
1711136985.1785424,0.0211351637542247,-0.0041245614909471,0.654114305973053,0.6268047094345093,2
1711136985.3806472,0.0301613997370004,-0.125399865465797,1.3291313648223877,0.4988322556018829,2
1711136985.581035,0.0813376250267028,0.5585163561648582,0.6157488822937012,4.3138041496276855,2
1711136985.7814295,0.0538735688030719,-0.3125832727353688,2.667372465133667,0.5976923108100891,2
1711136985.9817903,0.1522728209495544,0.1768325744559071,4.028904914855957,5.199750900268555,2
1711136986.1821425,0.0579777564704418,-0.7247202982891615,4.15616512298584,-0.6423617005348206,2
1711136986.3829858,0.0740223522037267,-0.538613422102459,4.026238441467285,0.4599647223949432,2
1711136986.5834312,0.0303230621516704,-0.1234382549194231,1.3275361061096191,0.510225236415863,2
1711136986.785213,0.0591108671128749,-0.6944989298792126,4.090450763702393,-0.5079739689826965,2
1711136986.985562,0.0561379844248294,0.6909693785062917,-0.5863763689994812,3.988678455352783,2
1711136987.185945,0.1380487511157989,-0.0021428538132586,4.190389633178711,4.176201343536377,2
1711136987.386306,0.055944816827774,-0.7176617266657151,4.071192741394043,-0.6805977821350098,2
1711136987.5867047,0.1210799514055252,0.3455939249261292,2.5249640941619873,4.8132147789001465,2
1711136987.787075,0.0586255567967891,-0.7292336143672603,4.190737247467041,-0.6376731991767883,2
1711136987.9881148,0.0205341897010803,1.118748003612667,-3.0814857482910156,4.325982093811035,2
1711136988.1884785,-0.017611710190773,0.0192667799628844,-0.5974729061126709,-0.4699034690856933,2
1711136988.3888798,0.0970288492441177,-0.3165714527976868,3.988311529159546,1.8922247886657717,2
1711136988.5914228,0.0966963259577751,0.483356757895079,1.32998788356781,4.5303955078125,2
1711136988.7926557,0.1148313539028167,0.3160290598050952,2.43349027633667,4.5259857177734375,2
1711136988.9929812,0.0126141952872276,-0.2428198509958297,1.1861292123794556,-0.4216325283050537,2
1711136989.193351,0.1486725883483886,0.0956377513894227,4.188611030578613,4.8218488693237305,2
1711136989.3937318,0.1291846407651901,-0.093022576731457,4.222647190093994,3.606724977493286,2
1711136989.5941634,0.0813641051352024,-0.5588439146495793,4.315690994262695,0.6154668927192688,2
1711136989.794546,0.0001022658348083,0.366170182653641,-1.20914626121521,1.2153441905975342,2
