Timestamp,Velocidade linear,Velocidade angular,Direction
1710333366.780982,0.0830938841700554,-0.1705002451925037,2
1710333366.9840815,0.0418735595941543,-0.0001630455732891,2
1710333367.185285,7.857093214988682e-05,0.1898719803419484,2
1710333367.3855994,0.078273473739624,0.1005892524457359,2
1710333367.5859046,0.0569291471242904,-0.4103321636295973,2
1710333367.7883358,-0.0171732246726751,0.0288384742267617,2
1710333367.988583,-0.0196368862688541,0.0253721579261448,2
1710333368.1902127,0.0698115463256836,0.0408981528380369,2
1710333368.3905306,0.0784902260899543,-0.2069480964739208,2
1710333368.5908334,0.0547225540280342,0.1014052904988862,2
1710333368.7910345,0.0095331960618495,-0.2588768422740002,2
1710333368.9913466,0.045688488587737,-0.5644175805816389,2
1710333369.1936238,0.0248904198110103,-0.332222000412319,2
1710333369.3939323,0.0298537608683109,0.0910318489751226,2
1710333369.594145,0.0171106480211019,-0.2500908850805164,2
1710333369.7944443,0.1056255739331245,0.426805833930009,2
1710333369.9955044,0.0104119265377521,-0.2813470104466314,2
1710333370.1972036,0.0803448191285133,-0.212360287694691,2
1710333370.3975773,0.0660350619256496,-0.3701260272643659,2
1710333370.597859,0.0332816677093505,0.096866786616345,2
1710333370.798188,0.0221577198207378,0.4072804333689011,2
1710333370.9983332,0.0121485240161418,-0.3030925476305545,2
1710333371.1985734,0.0025553122758865,-0.1777130133500088,2
1710333371.3988917,0.0310341491997242,-0.1005200354949287,2
1710333371.5992048,0.1376006791591644,0.22414783809496,2
