Timestamp,Velocidade linear,Velocidade angular,Velocidade Roda Esquerda,Velocidade Roda Direita,Direction
1711136876.7548983,0.0705947556495666,-0.6461762530852784,4.278470039367676,0.0,3
1711136876.955248,0.0867688157558441,-0.7942225698475435,5.258716106414795,0.0,3
1711136877.155978,0.0617116484642028,-0.5648663474984246,3.7400999069213863,0.0,3
1711136877.3567755,0.064304612159729,-0.5886005689677712,3.897249221801758,0.0,3
1711136877.557227,0.0655369044542312,-0.5998801323041764,3.971933603286743,0.0,3
1711136877.7574706,0.0626214509010315,-0.5731940585906773,3.7952394485473633,0.0,3
1711136877.9577432,0.0626005539894104,-0.5730027825117657,3.793972969055176,0.0,3
1711136878.1588948,0.0624973007440567,-0.5720576727144778,3.787715196609497,0.0,3
1711136878.3607943,0.0631477603912353,-0.5780115367618798,3.827136993408203,0.0,3
1711136878.5612662,0.0625181307792663,-0.5722483366523237,3.78897762298584,0.0,3
1711136878.7616885,0.0629923750162124,-0.5765892449996565,3.8177196979522705,0.0,3
1711136878.961949,0.0897622668743133,-0.8216225800852482,5.4401373863220215,0.0,3
1711136879.1623366,0.0898003077507019,-0.8219707803267909,5.442442893981934,0.0,3
1711136879.3641434,0.0617609442472457,-0.5653175674805107,3.743087530136109,0.0,3
1711136879.564473,0.0626526546478271,-0.5734796764103172,3.797130584716797,0.0,3
1711136879.764934,0.0635517765283584,-0.5817096249735328,3.8516228199005127,0.0,3
1711136879.9653382,0.0642118781805038,-0.587751745359303,3.8916289806365967,0.0,3
1711136880.1668537,0.061996176123619,-0.5674707196669939,3.7573440074920654,0.0,3
1711136880.3672695,0.0629179100990295,-0.5759076439270439,3.813206672668457,0.0,3
1711136880.5677023,0.0624990080595016,-0.5720733003158046,3.787818670272827,0.0,3
1711136880.769231,0.063458381652832,-0.5808547519710026,3.8459625244140625,0.0,3
1711136880.969641,0.0645702216625213,-0.5910317772313168,3.913346767425537,0.0,3
1711136881.1700437,0.0639785188436508,-0.5856157331226619,3.877485990524292,0.0,3
1711136881.371113,0.0708732054233551,-0.6487249924334564,4.295345783233643,0.0,3
1711136881.571489,0.0613961058855056,-0.5619780859085188,3.7209761142730713,0.0,3
