Timestamp,Velocidade linear,Velocidade angular,Direction
1710332687.1711175,0.0121171658635139,0.4862046541829404,3
1710332687.3712442,0.0831172181367874,0.2622454455569897,3
1710332687.5715756,0.0509807509481906,0.6534308718871198,3
1710332687.7719305,0.0771437226533889,0.5043641609785485,3
1710332687.972069,0.0327337964773178,0.9131399379442158,3
1710332688.1762197,0.0314568700790405,0.8642733288029512,3
1710332688.3775914,0.0244337198138237,0.7457749352575167,3
1710332688.577903,0.0008102352619171,-0.1964421534156362,3
1710332688.778274,0.0716919880807399,0.4561816104762342,3
1710332688.9786112,0.0520810705125331,0.6671571090510563,3
1710332689.1789296,0.1259417052268981,-0.0369525075777171,3
1710332689.3800683,0.0531470814943313,-0.0768297171429038,3
1710332689.5803738,0.0536307199001312,-0.090497386810163,3
1710332689.780712,0.0672926226854324,0.4211191694578262,3
1710332689.9808755,0.0461850975751876,0.6161591957581126,3
1710332690.1811943,0.1113748859167099,0.0526720380892197,3
1710332690.3815608,0.0447393849492073,0.8094591030539856,3
1710332690.5819073,0.125772578716278,0.0167560293690836,3
1710332690.7831156,0.0444214269518852,0.7150117499877441,3
1710332690.9834456,0.1174663277864456,0.0853893936907944,3
1710332691.183782,0.0447597134113311,0.7764263327661859,3
1710332691.3841245,0.0317113387584686,0.8694004783368492,3
1710332691.5843697,0.0325525712370872,0.4821154798468409,3
1710332691.7846875,0.0452472021281719,0.7151017617306392,3
1710332691.9850156,0.0378637640476226,0.8095780204580906,3
