Timestamp,Velocidade linear,Velocidade angular,Velocidade Roda Esquerda,Velocidade Roda Direita
1711141688.988601,0.02559421437978745,-0.3875937696452545,2.0587525367736816,0.5075880289077759
1711141689.1917098,0.018431108504533767,-0.0032758639115217925,0.569363534450531,-0.5476733446121216
1711141689.3920796,6.928592920303275e-05,-0.1703527552039454,0.5660704374313354,0.5618712902069092
1711141689.5968554,-0.021765730619430546,-0.5823308041221218,1.2683002948760986,2.587435483932495
1711141689.797232,0.01213977599143982,-0.27435795284245057,1.276163101196289,0.5404191017150879
1711141690.0008042,-0.007957391113042831,-0.27841271224774816,0.6805817484855652,1.162847876548767
1711141690.2019608,0.0759300121665001,-0.4971086869796299,3.9466404914855957,-0.655178427696228
1711141690.40531,-0.0296803395152092,-0.4793147544293437,0.6874181032180786,2.4862265586853027
1711141690.608959,0.020476422250270847,0.011448496266415253,0.5825961828231812,-0.6583991050720215
1711141690.809317,-0.03368020981550217,-0.49221011812135884,0.6089013814926147,2.6501262187957764
1711141691.0125904,0.020367284864187242,-0.369807821935047,1.8414784669876099,0.6070975661277771
1711141691.2129755,-0.043981075286865234,-0.00012185208039097728,-1.3323564529418945,1.3331632614135742
1711141691.4153607,-0.04001524409651756,-0.1907032679092966,-0.5812397599220276,1.8439265489578247
1711141691.615604,0.032151443570852284,0.11705855674001665,0.586751401424408,-1.361820936203003
1711141691.8167474,0.09631108045578003,-0.053704287967638265,3.096311330795288,-2.7407238483428955
1711141692.0177944,-0.06705060482025146,-0.2583514001876866,-1.1765367984771729,2.887136220932007
1711141692.2181928,0.09279629230499267,-0.060701852532218714,3.0129687786102295,-2.611048936843872
1711141692.418769,-0.010616803407669068,-0.2845743711807635,0.6203923225402832,1.2638349533081055
1711141692.619151,-0.03008031061291695,0.07782252893295115,-1.1691642999649048,0.6538848280906677
1711141692.8225746,0.06458334222435952,-0.3931457540808881,3.2586216926574707,-0.6555202603340149
1711141693.0231593,-0.03475909352302552,-0.7212997170280264,1.3346333503723145,3.4412450790405273
1711141693.2269876,-0.03483511626720429,-1.131302260697843,2.6896865367889404,4.800905704498291
1711141693.4287682,-0.07137566216289996,-0.7919811028092076,0.4590385854244232,4.784836292266846
1711141693.632184,-0.07341457495093345,-0.8794369001955953,0.6867850422859192,5.136153221130371
1711141693.8354485,-0.105657031416893,0.03700475561809757,-3.3242363929748535,3.0792200565338135
