Timestamp,Velocidade linear,Velocidade angular,Velocidade Roda Esquerda,Velocidade Roda Direita
1711141462.3977377,-0.025744562387466433,0.11552160555492552,1.1625847816467285,-0.3976917266845703
1711141462.5990531,-0.047475854605436324,0.3554645645809392,2.6154654026031494,-0.26185911893844604
1711141462.7993107,-0.02273919153213501,0.8223144435227872,3.4114255905151367,2.033292770385742
1711141463.000265,-0.05426572126150132,0.6916420045106308,3.9341700077056885,0.6453384160995483
1711141463.2056665,-0.039800296425819406,0.9081112350970166,4.212468147277832,1.8003289699554443
1711141463.406067,-0.033157234311103824,1.038433763473476,4.442609786987305,2.4330804347991943
1711141463.6071687,-0.019794186472892758,1.136093092728534,4.36098051071167,3.161332845687866
1711141463.807749,-0.06214520725607872,0.7502892505658846,4.367100238800049,0.6007240414619446
1711141464.01051,-0.08514082655310631,0.5843327664674284,4.514520645141602,-0.6455294489860535
1711141464.2109861,-0.052435551881790166,0.814330035543551,4.284882068634033,1.1069698333740234
1711141464.411388,-0.05197225570678711,0.8588712199056175,4.418301105499268,1.2684674263000488
1711141464.6165066,-0.07789778074622156,0.5290260372227336,4.111935615539551,-0.609142005443573
1711141464.8188303,-0.05643200361728669,0.31315779413183986,2.746802806854248,-0.67331862449646
1711141465.0191665,-0.0201591900587082,0.978353270131336,3.8498268127441406,2.6280577182769775
1711141465.2222393,-0.02164965283870697,0.9945717676280565,3.94868540763855,2.636585235595703
1711141465.4225874,-0.021859027147293097,1.000963996695163,3.9761922359466553,2.651402711868286
1711141465.6252558,-0.023281201243400572,1.0289057517760951,4.11179256439209,2.700810670852661
1711141465.825655,-0.04007157272100449,0.6443453931699357,3.347463846206665,0.9188836812973022
1711141466.0260267,-0.06648806995153428,0.4556106358971148,3.523137331008911,-0.506442666053772
1711141466.230499,-0.072214245647192,0.47500617253152955,3.760868787765503,-0.6157521605491638
1711141466.4326892,-0.05135029524564743,0.6595974279486615,3.739736795425415,0.6275976896286011
1711141466.6368437,-0.028612504184246067,0.7898274870158879,3.4818532466888428,1.7477620840072632
1711141466.8415797,-0.042831574022769936,0.7810759942646158,3.883761405944824,1.2879084348678589
1711141467.0444088,-0.010691803336143495,1.050363744696436,3.8013346195220947,3.153346538543701
1711141467.2447577,-0.02089128613471985,0.9101115320585413,3.646090030670166,2.3799514770507812
