Timestamp,Velocidade linear,Velocidade angular,Velocidade Roda Esquerda,Velocidade Roda Direita
1711136941.1375077,0.1426356861591339,0.0108342487151891,4.286425590515137,4.358161449432373
1711136941.3378935,0.0423095052838325,0.780023687764218,-1.300244927406311,3.864457368850708
1711136941.5382974,0.1007458401918411,0.3174367321983354,2.0019962787628174,4.103812217712402
1711136941.9395802,0.1319405586719513,0.0079473914489047,3.9718880653381343,4.024509429931641
1711136942.7431912,0.1340533418655395,0.1020989363471758,3.724213123321533,4.400231838226318
1711136943.3453984,0.1197020258903503,0.1113619989879617,3.2586584091186523,3.996009826660156
1711136943.5458114,0.108856764793396,0.2070263965178954,2.613306999206543,3.984072685241699
1711136943.7471735,0.0217755181789398,1.0249334963835623,-2.7332868576049805,4.053015232086182
1711136943.947628,0.1300260994434356,-0.0008790345704802,3.943094968795776,3.937274694442749
1711136944.1491706,0.0888108024001121,0.4064638461892064,1.3455947637557983,4.0368781089782715
1711136944.3495617,0.0536910876631736,0.688049528636976,-0.6508582830429077,3.904863595962525
1711136944.550145,0.1280271517038345,0.0018584962840483,3.873457908630371,3.88576340675354
1711136944.7505956,0.0743118587136268,0.485186735607121,0.645612359046936,3.8581366539001465
1711136945.151335,0.1311908819675445,0.0025951180359863,3.9668898582458496,3.984072685241699
1711136945.552099,0.1199494961500168,0.1010759045930421,3.30021071434021,3.9694557189941406
1711136945.7525144,0.1300492662191391,0.0102099728529732,3.907085657119751,3.974688053131103
1711136945.9529057,0.0435047106742858,0.806855216997439,-1.352855205535889,3.989504337310791
1711136792.3089352,0.0100677716732025,1.1207005895793576,-3.40511417388916,4.015282154083252
1711136792.5099702,0.1393153431415558,-0.167513842986432,4.776249408721924,3.667104721069336
1711136792.7123976,0.152030559182167,-0.2056995267453401,5.2879767417907715,3.9259965419769287
1711136792.9127858,0.0831074286103248,0.1839702653121075,1.9093538522720337,3.12746000289917
1711136793.113165,0.1046934131383895,-0.3452059715236079,4.31536865234375,2.029686689376831
1711136793.7154417,0.024848359465599,1.0090043975777705,-2.587435483932495,4.0933966636657715
1711136794.1180763,0.0013125007152557,1.1303297125774885,-3.702303647994995,3.7818491458892822
1711136794.3185303,0.1229957284927368,0.0016457232512379,3.7216949462890625,3.73259162902832
1711136794.721943,0.0009885474443435,1.1251063848796643,-3.6948280334472656,3.754739999771118
1711136794.924095,0.0749297947883605,0.3139439633018093,1.231255054473877,3.3099446296691895
1711136795.1245136,0.0661894382536411,0.4037890147835494,0.6689541935920715,3.342526912689209
1711136795.3260682,0.1679097454547882,-0.0741816309005771,5.3337602615356445,4.842587947845459
1711136795.526482,0.0226639496684074,0.8086147444744678,-1.9902185201644895,3.3637912273406982
1711136795.7268598,0.0676726429760456,0.4152261504319494,0.6760359406471252,3.4253363609313965
1711136795.927587,0.0694590879678726,-0.4303658123147297,3.529592514038086,0.6800491809844971
1711136796.1291728,0.0748634474873542,0.3087058902059594,1.246585726737976,3.290592908859253
1711136796.5311484,0.1244777215719223,0.0098403116658296,3.7394747734069824,3.8046295642852783
1711136796.7320526,0.0941526010036468,0.0470740800591301,2.697265386581421,3.0089528560638428
1711136796.9325244,0.0837812615633011,0.2087405715436084,1.8477683067321775,3.229883909225464
1711136797.132948,0.0001671910285949,1.139251704619733,-3.766547203063965,3.776679992675781
1711136685.90609,0.1033363865017891,-0.612860277533804,5.16034460067749,1.102466702461243
1711136686.3068385,0.0539376393556595,-0.6903262072897067,3.919872045516968,-0.6509242057800293
1711136686.509087,0.0750080244541168,-0.5178094794057327,3.987233638763428,0.5587072372436523
1711136686.709658,0.0920030003786087,-0.4799241768686394,4.376809597015381,1.1991298198699951
1711136686.9121292,0.0785929197371006,-0.5596090189652257,4.234248638153076,0.5289586186408997
1711136687.1126952,0.0808661266565323,-0.5570225519228309,4.2945709228515625,0.6064064502716064
1711136687.3130138,0.0870515810251235,-0.3991001672548341,3.9591901302337646,1.3166632652282717
1711136687.513405,0.0911757863759994,0.0730318499375262,2.521122932434082,3.0046823024749756
1711136687.7138042,0.0869039238095283,-0.3620073893523053,3.831916093826294,1.4349883794784546
1711136687.9146235,0.1299252380132675,0.019924579550527,3.871165990829468,4.003090858459473
1711136688.115054,0.0678694435358047,-0.1442723230584535,2.534278631210327,1.5790209770202637
1711136688.3193264,0.0742831451296806,-0.5306039658509347,4.007625102996826,0.494383692741394
1711136688.521169,0.0765783179998397,-0.5247387362290301,4.057758331298828,0.5833518505096436
1711136688.7245448,0.0762599764466285,-0.5454044205645948,4.116527557373047,0.5052891969680786
1711136688.9273634,0.0654589585214853,-0.698324654004121,4.295482635498047,-0.3282730281352997
1711136689.1277878,0.1263249149322509,-0.2575747012000881,4.680756092071533,2.97529935836792
1711136689.3297646,0.0908426356315612,-0.3615116451097571,3.949629783630371,1.5559844970703125
1711136689.530197,0.0757002208828926,-0.5398955110554292,4.081327438354492,0.506564736366272
1711136689.7327747,0.0881194851994514,-0.366850217365291,3.884783983230591,1.455790877342224
1711136689.935355,0.0822428641319275,-0.4197146657948089,3.8817179203033447,1.1026980876922607
1711136690.1369886,0.0747210572808981,-0.5701107805599064,4.151686668395996,0.3768622577190399
1711136690.3373582,0.0914964607357978,-0.3823854213993936,4.038547515869141,1.5066925287246704
1711136690.5396252,0.1010608792304992,-0.3144722770498874,4.10354471206665,2.02135705947876
1711136848.6394663,0.0,0.0,-0.0,0.0
1711136848.8398848,0.0,0.0,-0.0,0.0
1711136849.040269,0.0,0.0,-0.0,0.0
1711136849.2406695,0.0,0.0,-0.0,0.0
1711136849.4411125,0.0,0.0,-0.0,0.0
1711136849.6415076,0.0,0.0,-0.0,0.0
1711136849.8419588,0.0,0.0,-0.0,0.0
1711136850.042427,0.0,0.0,-0.0,0.0
1711136850.242913,0.0,0.0,-0.0,0.0
1711136850.443412,0.0,0.0,-0.0,0.0
1711136850.6439085,0.0,0.0,-0.0,0.0
1711136850.844478,0.0,0.0,-0.0,0.0
1711136851.0448978,0.0,0.0,-0.0,0.0
1711136851.2453566,0.0,0.0,-0.0,0.0
1711136851.4458425,0.0,0.0,-0.0,0.0
1711136851.6462457,0.0,0.0,-0.0,0.0
1711136851.846667,0.0,0.0,-0.0,0.0
1711136852.047135,0.0,0.0,-0.0,0.0
1711136852.2476096,0.0,0.0,-0.0,0.0
1711136852.4480708,0.0,0.0,-0.0,0.0
1711136852.648569,0.0,0.0,-0.0,0.0
1711136852.849093,0.0,0.0,-0.0,0.0
1711136853.049565,0.0,0.0,-0.0,0.0
1711136853.250033,0.0,0.0,-0.0,0.0
1711136853.4505231,0.0,0.0,-0.0,0.0
1711136920.6346865,0.1172509385347366,0.3058857023033998,2.540391683578491,4.565725803375244
1711136920.8388517,0.0538562173247337,0.0780311520094184,1.3736761808395386,1.890336990356445
1711136921.0397184,0.0649929218888282,0.7895402488228386,-0.6443742513656616,4.583339214324951
1711136921.240034,0.0904533185362816,0.6281207022459612,0.66154944896698,4.820469856262207
1711136921.4404118,0.0650024389922619,0.7914321518053453,-0.6503491997718811,4.589890956878662
1711136921.640801,0.1212894201278686,0.2887665292491084,2.719444751739502,4.631429195404053
1711136921.8412452,0.0879224112331867,0.6079488987235239,0.6516361832618713,4.676994800567627
1711136922.0423458,0.1065374042987823,0.4210710263634165,1.8344058990478516,4.622406482696533
1711136922.242736,0.0956059277057647,0.5218006391547091,1.169672966003418,4.6246256828308105
1711136922.4430983,0.0649071096181869,0.7919509863689781,-0.6549556255340576,4.588719844818115
1711136922.6446931,0.0988035151362419,0.5025520613864576,1.3302940130233765,4.657797813415527
1711136922.8450732,0.0864706482589244,0.5945494368638272,0.6520037055015564,4.58864164352417
1711136923.0454493,0.0756037231385707,0.498943120718548,0.6392177939414978,3.94282603263855
1711136923.2458246,0.0888005594909191,0.6329813813726743,0.5953740477561951,4.786478042602539
1711136923.4460227,0.0662252259850502,0.809217487374487,-0.6721752882003784,4.685825347900391
1711136923.646913,0.1252528427839279,-4.706284547018047e-05,3.795696496963501,3.7953848838806152
1711136923.847282,0.069811025083065,0.8001154898506007,-0.5333815813064575,4.764352798461914
1711136924.0475905,0.1325564628839493,0.1761865495817066,3.4335782527923584,4.600146770477295
1711136924.2479672,0.0878061200380325,0.3906117871369595,1.3676297664642334,3.953953266143799
1711136924.6499248,0.0814322964549064,0.5554305350480417,0.6288336515426636,4.306457042694092
1711136924.85055,0.0636269515156745,0.7786740247390364,-0.6497935056686401,4.505972385406494
1711136925.0518882,0.0883438771963119,0.6105143909323407,0.6559145450592041,4.6982598304748535
